review_ref,product_ref,customer_ref,star_rating,review_headline,review_content,submitted_date,helpful_count,image_count,reviewer_name,verified_purchase,moderation_status,total_votes,seller_response,review_language,submission_device,review_date_only
670,155,260,3,Acceptable,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-05-05T19:52:47Z,0,0,Verified Customer,True,Approved,0,,es,iOS App,2025-05-05
671,385,452,5,Five stars deserved,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2022-08-10T13:11:16Z,8,0,Verified Buyer,True,Approved,10,,en,Mobile Web,2022-08-10
672,105,178,4,Nice product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-02-22T00:00:00Z,1,3,A Customer,False,Approved,2,,en,Desktop,2025-02-22
673,155,58,4,Solid choice,Happy with this purchase. It works well and the quality is good for the price.,2024-08-29T00:00:00Z,0,1,Registered User,False,Approved,0,,it,iOS App,2024-08-29
674,433,311,3,It's okay,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-05-10T10:58:29Z,3,0,Verified Purchaser,True,Approved,5,,en,Desktop,2025-05-10
675,297,89,5,Amazing quality,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-10-22T21:13:27Z,1,1,Verified Buyer,True,Approved,3,Thank you for your feedback! We're glad you enjoyed the product.,en,Mobile Web,2024-10-22
676,6,264,4,Great product,Good value for money. Does what I needed it to do. Would consider buying again.,2024-02-06T00:00:00Z,1,1,Registered User,False,Approved,2,,en,Desktop,2024-02-06
677,94,392,3,It's okay,Middle of the road product. Not bad but not great either. Fair value.,2024-03-16T00:00:00Z,0,0,A Customer,False,Rejected,0,,en,iOS App,2024-03-16
678,180,230,5,Best purchase ever,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-11-13T00:00:00Z,0,1,User 230,False,Approved,0,,en,Mobile Web,2025-11-13
679,318,260,4,Solid choice,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-08-30T19:52:47Z,9,1,Verified Buyer,True,Pending,10,,en,Desktop,2025-08-30
680,489,129,2,Could be better,Not worth the price. There are better options available for less money.,2022-10-19T17:32:09Z,2,0,Verified Buyer,True,Approved,3,,en,iOS App,2022-10-19
681,144,253,3,Acceptable,Middle of the road product. Not bad but not great either. Fair value.,2015-10-03T22:03:48Z,1,1,A Verified Reviewer,True,Rejected,2,,en,Android App,2015-10-03
682,45,2,4,Nice product,Happy with this purchase. It works well and the quality is good for the price.,2025-12-09T00:49:29Z,3,0,Verified Customer,True,Approved,4,,en,iOS App,2025-12-09
683,121,172,5,Exceeded expectations,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-12-20T00:00:00Z,0,1,Shopper,False,Pending,1,,en,Android App,2025-12-20
684,231,281,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-08-13T00:00:00Z,0,0,Registered User,False,Approved,0,,en,Desktop,2025-08-13
685,220,223,5,Highly recommend!,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2022-01-31T03:10:34Z,5,0,Verified Customer,True,Approved,10,,en,Desktop,2022-01-31
686,495,457,5,Worth every penny,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-08-17T20:41:30Z,0,0,Verified Customer,True,Approved,0,,en,iOS App,2024-08-17
687,392,185,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2025-01-04T07:10:52Z,3,0,A Verified Reviewer,True,Approved,4,,fr,Mobile Web,2025-01-04
688,46,15,3,Decent quality,It works but I expected a bit more based on the description. Okay overall.,2024-08-26T00:00:00Z,0,0,Member 15,False,Approved,0,,es,Desktop,2024-08-26
689,57,420,4,Happy with purchase,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-04-20T00:00:00Z,0,1,A Customer,False,Approved,1,,de,Mobile Web,2025-04-20
690,297,223,5,Five stars deserved,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-11-13T00:00:00Z,2,0,Member 223,False,Approved,4,Thank you for taking the time to share your thoughts with us.,en,Android App,2024-11-13
691,189,351,5,Couldn't be happier,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2025-11-06T13:56:14Z,0,3,Verified Purchaser,True,Pending,0,,en,Desktop,2025-11-06
692,295,342,2,Would not recommend,Disappointed with this purchase. The quality is not as good as advertised.,2018-09-03T09:41:23Z,4,0,Verified Buyer,True,Approved,5,,en,Desktop,2018-09-03
693,354,353,4,Nice product,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-09-14T00:00:00Z,9,0,User 353,False,Approved,15,We appreciate your review and are happy you had a positive experience.,en,iOS App,2025-09-14
694,268,4,5,Excellent product!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-07-05T00:00:00Z,0,0,Member 4,False,Approved,1,Thank you for taking the time to share your thoughts with us.,en,Android App,2025-07-05
695,476,299,1,Terrible product,Terrible quality. Broke immediately and the company won't refund my purchase.,2025-12-13T07:09:37Z,1,0,Verified Customer,True,Approved,2,We're sorry to hear about your experience. Please contact our support team.,en,Desktop,2025-12-13
696,144,108,5,Perfect!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-08-29T00:00:00Z,0,1,Registered User,False,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Desktop,2025-08-29
697,182,49,5,Love it!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-12-12T19:58:09Z,0,0,Customer 49,True,Approved,0,,es,Desktop,2025-12-12
698,338,204,4,Nice product,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-04-30T11:36:43Z,0,0,Verified Customer,True,Approved,0,,en,Android App,2025-04-30
699,276,110,2,Disappointed,Disappointed with this purchase. The quality is not as good as advertised.,2021-04-23T01:21:26Z,1,0,Customer 110,True,Approved,3,We appreciate your review and are happy you had a positive experience.,en,Android App,2021-04-23
700,412,85,5,Amazing quality,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-12-04T00:00:00Z,1,0,User 85,False,Approved,2,,en,Android App,2025-12-04
701,120,200,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2024-12-20T14:59:22Z,0,0,Verified Customer,True,Approved,0,,en,iOS App,2024-12-20
702,46,334,4,Great product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-09-05T00:00:00Z,0,4,Member 334,False,Pending,1,,en,Desktop,2025-09-05
703,272,206,4,Very satisfied,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2024-10-22T08:48:26Z,2,2,A Verified Reviewer,True,Approved,3,,es,Mobile Web,2024-10-22
704,207,60,5,Highly recommend!,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2022-04-09T03:22:42Z,2,0,Verified Customer,True,Approved,5,,en,iOS App,2022-04-09
705,172,13,5,Amazing quality,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-12-05T00:00:00Z,0,0,Member 13,False,Rejected,1,,fr,iOS App,2025-12-05
706,313,459,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-10-24T00:00:00Z,0,0,User 459,False,Approved,0,,en,Android App,2025-10-24
707,64,82,4,Good quality,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-12-24T02:38:34Z,1,0,Customer 82,True,Approved,2,,de,Mobile Web,2025-12-24
708,342,409,3,Nothing special,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-12-07T11:51:32Z,1,0,Customer 409,True,Approved,2,,en,Desktop,2025-12-07
709,471,91,3,Does the job,Decent product for the price point. Some features could be improved.,2025-02-21T18:27:07Z,0,1,A Verified Reviewer,True,Pending,0,,es,Desktop,2025-02-21
710,293,457,5,Amazing quality,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2024-09-15T20:41:30Z,0,0,Verified Buyer,True,Approved,1,Thank you for your kind words! We hope to serve you again soon.,en,Android App,2024-09-15
711,471,91,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-11-25T18:27:07Z,2,0,Customer 91,True,Approved,3,,en,Tablet,2024-11-25
712,466,60,5,Excellent product!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2022-01-10T08:25:00Z,3,0,Verified Customer,True,Approved,4,,es,Tablet,2022-01-10
713,144,253,4,Solid choice,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2015-11-07T22:03:48Z,9,5,A Verified Reviewer,True,Approved,15,,en,iOS App,2015-11-07
714,143,7,1,Do not buy,Worst purchase I've ever made. Cheaply made and doesn't work as advertised.,2025-07-28T14:03:35Z,12,0,Verified Buyer,True,Approved,20,We're sorry to hear about your experience. Please contact our support team.,en,Android App,2025-07-28
715,72,490,3,Acceptable,Middle of the road product. Not bad but not great either. Fair value.,2025-11-30T00:00:00Z,0,0,User 490,False,Approved,1,,en,Desktop,2025-11-30
716,441,111,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-04-12T00:00:00Z,0,1,User 111,False,Approved,1,,en,Android App,2024-04-12
717,334,60,5,Five stars deserved,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2022-03-24T08:25:00Z,0,0,Customer 60,True,Pending,0,,en,iOS App,2022-03-24
718,407,113,1,Do not buy,Complete waste of money. This product stopped working after just two days.,2025-03-19T23:00:36Z,13,2,A Verified Reviewer,True,Approved,15,,en,Desktop,2025-03-19
719,338,354,5,Amazing quality,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-01-26T20:30:35Z,0,0,Verified Buyer,True,Rejected,0,,en,Mobile Web,2025-01-26
720,300,280,5,Worth every penny,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2017-12-21T10:27:55Z,1,0,Verified Customer,True,Approved,2,,en,iOS App,2017-12-21
721,17,62,4,Very satisfied,Good value for money. Does what I needed it to do. Would consider buying again.,2025-04-29T00:00:00Z,2,1,Member 62,False,Approved,5,,es,iOS App,2025-04-29
722,424,296,3,Nothing special,Middle of the road product. Not bad but not great either. Fair value.,2025-08-18T23:07:26Z,0,0,A Verified Reviewer,True,Rejected,0,,en,Tablet,2025-08-18
723,500,209,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2019-09-25T15:31:56Z,0,0,Verified Purchaser,True,Approved,1,,es,Desktop,2019-09-25
724,194,60,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2022-03-21T08:25:00Z,0,0,A Verified Reviewer,True,Approved,1,Thank you for your feedback! We're glad you enjoyed the product.,en,Android App,2022-03-21
725,416,457,5,Love it!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2024-07-27T20:41:30Z,1,0,Verified Buyer,True,Pending,2,,en,iOS App,2024-07-27
726,315,446,1,Do not buy,Worst purchase I've ever made. Cheaply made and doesn't work as advertised.,2025-07-02T00:00:00Z,1,0,A Customer,False,Approved,2,,en,Mobile Web,2025-07-02
727,466,60,4,Very satisfied,Really good product overall. A few minor issues but nothing major. Would recommend.,2022-02-12T08:25:00Z,9,0,Verified Buyer,True,Approved,15,,en,iOS App,2022-02-12
728,36,125,2,Could be better,Not worth the price. There are better options available for less money.,2025-05-05T00:00:00Z,0,0,Member 125,False,Approved,1,,es,Android App,2025-05-05
729,375,200,3,Does the job,It works but I expected a bit more based on the description. Okay overall.,2024-04-06T00:00:00Z,1,0,User 200,False,Rejected,2,,en,Desktop,2024-04-06
730,252,457,4,Great product,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-10-28T00:00:00Z,0,0,A Customer,False,Approved,0,Thank you for taking the time to share your thoughts with us.,en,Android App,2024-10-28
731,500,7,4,Very satisfied,Happy with this purchase. It works well and the quality is good for the price.,2024-03-31T00:00:00Z,0,1,User 7,False,Approved,0,,en,Desktop,2024-03-31
732,385,113,5,Perfect!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2024-11-24T23:00:36Z,11,0,Verified Purchaser,True,Approved,15,,es,iOS App,2024-11-24
733,227,400,5,Couldn't be happier,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-10-16T00:00:00Z,34,0,A Customer,False,Approved,50,,en,Desktop,2024-10-16
734,51,180,3,Nothing special,Middle of the road product. Not bad but not great either. Fair value.,2023-09-12T14:41:57Z,0,0,Verified Purchaser,True,Approved,1,,es,Desktop,2023-09-12
735,184,225,5,Perfect!,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-04-27T00:00:00Z,0,0,Shopper,False,Approved,0,,en,Desktop,2025-04-27
736,361,185,5,Highly recommend!,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-02-25T07:10:52Z,0,1,Verified Customer,True,Approved,0,,en,Tablet,2025-02-25
737,198,345,5,Outstanding!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-04-04T08:28:49Z,2,0,Verified Purchaser,True,Approved,3,Thank you for your feedback! We're glad you enjoyed the product.,en,Android App,2024-04-04
738,44,7,5,Exceeded expectations,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-11-16T14:03:35Z,18,0,Verified Buyer,True,Approved,20,,en,Desktop,2025-11-16
739,246,476,5,Outstanding!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-04-23T15:11:51Z,1,0,Customer 476,True,Approved,2,We appreciate your review and are happy you had a positive experience.,en,iOS App,2025-04-23
740,113,355,5,Highly recommend!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-02-17T20:49:39Z,2,0,Verified Purchaser,True,Pending,5,,en,Mobile Web,2025-02-17
